"SMILES","SALT","SALT_RATIO","COMPOUND_ID","SAMPLE_ID","SUPPLIER","SUPPLIER_PART_NO","PARENT_AMW","PARENT_EMW","SALTED_MOLECULAR_WEIGHT","MOLECULAR_FORMULA","ALIQUOT_PLATE_BARCODE","ALIQUOT_WELL_ID","ALIQUOT_SOLVENT","ALIQUOT_CONC","ALIQUOT_CONC_UNIT","ALIQUOT_VOLUME","ALIQUOT_VOLUME_UNIT","SOLUBILITY","ALIQUOT_DATE","PURITY_PERCENT","ANALYSIS_DATE","PURITY_METHOD"
"Cc1cc(Br)ccc1NC(=O)CNC(=O)c2ccc(Cl)cc2O",,,"CPD003119234","SAM004292391","Enamine","Z27991781",397.6509,395.9876,397.6509,"C16H14BrClN2O3","BF00010941","K17","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"NN1C(=Nc2ccccc2C1=O)SCC(=O)Nc3ccc(F)cc3Cl",,,"CPD003152698","SAM004332209","Enamine","Z194000434",378.8084,378.0353,378.8084,"C16H12ClFN4O2S","BF00010941","L17","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCN(c1ccc(cc1)C(=O)CSc2nc(C)c(C)c(C)n2)S(=O)(=O)C",,,"CPD000853014","SAM004292671","Enamine","Z65903052",393.5203,393.118,393.5203,"C18H23N3O3S2","BF00010941","M17","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",97.39,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"[O-][N+](=O)c1cc(ccc1N2CCCC2c3nc4ccccc4s3)C(=O)N5CCOCC5",,,"CPD003152992","SAM004332535","Enamine","Z31146951",438.4994,438.1361,438.4994,"C22H22N4O4S","BF00010941","N17","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1oc(CSc2nc(N)n[nH]2)nn1",,,"CPD003119292","SAM004292456","Enamine","Z18355878",212.2323,212.048,212.2323,"C6H8N6OS","BF00010941","O17","DMSO",10.37,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCCC(C(=O)Nc1ccc(cc1)C(=O)N)c2ccccc2",,,"CPD003153008","SAM004332556","Enamine","Z30240761",296.3702,296.1524,296.3702,"C18H20N2O2","BF00010941","P17","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Clc1ccc(Cl)c(c1)C(=O)OCC(=O)N2CCNC2=O",,,"CPD003129981","SAM004305706","Enamine","Z18400041",317.1248,316.0017,317.1248,"C12H10Cl2N2O4","BF00010941","A18","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCOc1ccc(cc1)C(C)Nc2ncnc3nc[nH]c23",,,"CPD003203336","SAM004397193","Enamine","Z373203868",283.3284,283.1433,283.3284,"C15H17N5O","BF00010941","B18","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",94.01,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1cc(NC(=O)c2ccc(Cl)cc2)nc3nc(nn13)C(F)(F)F",,,"CPD002184895","SAM004305776","Enamine","Z86765358",355.7023,355.0447,355.7023,"C14H9ClF3N5O","BF00010941","C18","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",95.97,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CN(Cc1cccs1)C(=O)CCCNC2=NS(=O)(=O)c3ccccc23",,,"CPD003203478","SAM004397370","Enamine","Z31605997",377.4811,377.0868,377.4811,"C17H19N3O3S2","BF00010941","D18","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCc1oc2ccccc2c1\C=C\3/SC(=S)N(CC(=O)O)C3=O",,,"CPD003130166","SAM004305922","Enamine","Z118284624",347.4087,347.0285,347.4087,"C16H13NO4S2","BF00010941","E18","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",2.99,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"Clc1ccc(cc1)S(=O)(=O)CCC(=O)Nc2ccc(cc2)S(=O)(=O)Nc3ncccn3",,,"CPD003203850","SAM004397807","Enamine","Z27739751",480.9418,480.0328,480.9418,"C19H17ClN4O5S2","BF00010941","F18","DMSO",10.19,"mM",12,"uL","Soluble","28-Mar-14",95.78,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCCCc1nnc(NC(=O)C2=NN(C(=CC2=O)C)c3ccccc3F)s1",,,"CPD003131018","SAM004306971","Enamine","Z109053010",387.4312,387.1165,387.4312,"C18H18FN5O2S","BF00010941","G18","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1ccc(C)c(OCC(O)CN2CCN(CC2)S(=O)(=O)C)c1",,,"CPD003203767","SAM004397712","Enamine","Z135222798",342.4536,342.1613,342.4536,"C16H26N2O4S","BF00010941","H18","DMSO",10.22,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Fc1ccccc1C(=O)NC(=S)NCC=C",,,"CPD003128078","SAM004303445","Enamine","Z247611830",238.2802,238.0576,238.2802,"C11H11FN2OS","BF00010941","I18","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Clc1snnc1Cn2cnc(n2)C#N",,,"CPD002299896","SAM004397826","Enamine","Z228468352",226.6462,225.9828,226.6462,"C6H3ClN6S","BF00010941","J18","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CC(C)NS(=O)(=O)c1ccc(NC(=O)C(C)OC(=O)CC2CCC=C2)cc1",,,"CPD003128176","SAM004303560","Enamine","Z89993026",394.4851,394.1562,394.4851,"C19H26N2O5S","BF00010941","K18","DMSO",10.14,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(cc1F)C(C)NC(=O)Nc2nnc(s2)C3CC3",,,"CPD003204794","SAM004398897","Enamine","Z410226722",336.3845,336.1056,336.3845,"C15H17FN4O2S","BF00010941","L18","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)CC(O)(c2oc(C)cc2)C(F)(F)F)c1",,,"CPD003128285","SAM004303699","Enamine","Z239705550",464.4559,464.1228,464.4559,"C19H23F3N2O6S","BF00010941","M18","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",92.65,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CN(Cc1onc(n1)c2cccc(c2)C(F)(F)F)C3CCS(=O)(=O)C3",,,"CPD002310808","SAM004399384","Enamine","Z224506894",375.366,375.0864,375.366,"C15H16F3N3O3S","BF00010941","N18","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1ccc(cc1O)C(=O)OCC(=O)NC(=O)Cc2ccccc2",,,"CPD003144259","SAM004322317","Enamine","Z194471502",327.3312,327.1106,327.3312,"C18H17NO5","BF00010941","O18","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"FC(F)(F)c1cc(NC(=O)Cn2cnnn2)ccc1Br",,,"CPD003205188","SAM004399347","Enamine","Z29330514",350.0947,348.9786,350.0947,"C10H7BrF3N5O","BF00010941","P18","DMSO",10.28,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"[O-][N+](=O)c1ccc(NCc2cccc(Cl)c2)nc1",,,"CPD003119206","SAM004292362","Enamine","Z86250485",263.6797,263.0461,263.6797,"C12H10ClN3O2","BF00010941","A19","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",98.53,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1nccc(n1)c2cccc(NC(=O)c3cc(Br)ccc3O)c2",,,"CPD003153538","SAM004333192","Enamine","Z362721876",384.2266,383.0269,384.2266,"C18H14BrN3O2","BF00010941","B19","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",99.01,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1ccc(cc1)C2(C)NC(=O)N(CC(=O)c3ccc4N(CCCc4c3)S(=O)(=O)C)C2=O",,,"CPD003119294","SAM004292460","Enamine","Z65773823",455.5266,455.1514,455.5266,"C23H25N3O5S","BF00010941","C19","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",98.41,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccc(cc1)n2cnnc2SCC(=O)Nc3ccc4oc(C)nc4c3",,,"CPD003153371","SAM004332995","Enamine","Z240414128",395.4349,395.1052,395.4349,"C19H17N5O3S","BF00010941","D19","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Oc1ccccc1C(=O)OCC(=O)NC(=O)Cc2ccccc2",,,"CPD003119401","SAM004292582","Enamine","Z19703082",313.3047,313.095,313.3047,"C17H15NO5","BF00010941","E19","DMSO",10.21,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CC(NC(=O)Cn1nnc(n1)c2ccccc2C)c3ccccc3",,,"CPD003153690","SAM004333368","Enamine","Z16526354",321.3763,321.1589,321.3763,"C18H19N5O","BF00010941","F19","DMSO",10.27,"mM",12,"uL","Soluble","28-Mar-14",98.5,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"O=S(=O)(N1CCN(Cc2cc(on2)c3ccco3)CC1)c4ccccc4C#N",,,"CPD003116129","SAM004288013","Enamine","Z105565490",398.4374,398.1048,398.4374,"C19H18N4O4S","BF00010941","G19","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(cc1)n2cnnc2SCC(=O)Nc3ccccn3",,,"CPD003153799","SAM004333480","Enamine","Z244499498",341.3876,341.0946,341.3876,"C16H15N5O2S","BF00010941","H19","DMSO",10.25,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Clc1ccc2nc(SCC(=O)N(C3CCCC3)C4CCS(=O)(=O)C4)[nH]c2c1",,,"CPD003116192","SAM004288087","Enamine","Z92155929",427.9685,427.0791,427.9685,"C18H22ClN3O3S2","BF00010941","I19","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"NS(=O)(=O)c1ccc(CCNc2ccccc2S(=O)(=O)C(F)(F)F)cc1",,,"CPD003153761","SAM004333442","Enamine","Z358280110",408.4158,408.0425,408.4158,"C15H15F3N2O4S2","BF00010941","J19","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CS(=O)(=O)CCOC(=O)Nc1ccc(Cl)c(Cl)c1",,,"CPD000833355","SAM004288227","Enamine","Z55305771",312.1683,310.9785,312.1683,"C10H11Cl2NO4S","BF00010941","K19","DMSO",10.25,"mM",12,"uL","Soluble","28-Mar-14",73.93,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"COc1ccc(cc1)C(=O)C(C)OC(=O)CCCNC2=NS(=O)(=O)c3ccccc23",,,"CPD003154452","SAM004334247","Enamine","Z17136696",430.4741,430.1198,430.4741,"C21H22N2O6S","BF00010941","L19","DMSO",10.22,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1ccc(c(NC(=O)COC(=O)CNC(=O)c2ccccc2F)c1C)[N+](=O)[O-]",,,"CPD003116487","SAM004288533","Enamine","Z19239381",403.3679,403.1179,403.3679,"C19H18FN3O6","BF00010941","M19","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCOC(=O)Cc1csc(NC(=O)C2=NN(C(=CC2=O)C)c3ccccc3Cl)n1",,,"CPD003154646","SAM004334456","Enamine","Z135480336",432.8806,432.0659,432.8806,"C19H17ClN4O4S","BF00010941","N19","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC1(NC(=O)N(\N=C\c2ccncc2)C1=O)c3ccc(OC(F)F)cc3",,,"CPD003116542","SAM004288598","Enamine","Z49976442",360.3209,360.1033,360.3209,"C17H14F2N4O3","BF00010941","O19","DMSO",10.27,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CN(c1ccc(OS(=O)(=O)c2cc(C(=O)N)n(C)c2)cc1)S(=O)(=O)c3cccs3",,,"CPD003154573","SAM004334376","Enamine","Z319570064",455.5283,455.0279,455.5283,"C17H17N3O6S3","BF00010941","P19","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"ClC1=C(CCCC1)C(=O)Nc2cccc(c2)S(=O)(=O)N3CCOCC3",,,"CPD002185602","SAM004322174","Enamine","Z223885238",384.8776,384.091,384.8776,"C17H21ClN2O4S","BF00010941","A20","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCC(=O)c1ccc(OCC(=O)N2c3ccccc3NC(=O)C2(C)C)cc1",,,"CPD003205341","SAM004399523","Enamine","Z18536703",366.4104,366.158,366.4104,"C21H22N2O4","BF00010941","B20","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",95.01,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(NC(=O)C)cc1NC(=O)c2ccoc2C",,,"CPD003144201","SAM004322248","Enamine","Z89423542",288.2985,288.111,288.2985,"C15H16N2O4","BF00010941","C20","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",97.38,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC(NC(=O)Nc1nnc(C)s1)c2ccc(cc2)C#N",,,"CPD003206005","SAM004400300","Enamine","Z410629258",287.3402,287.0841,287.3402,"C13H13N5OS","BF00010941","D20","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCC1(NC(=O)N(CC(=O)Nc2sccc2C#N)C1=O)c3ccccc3",,,"CPD003144182","SAM004322225","Enamine","Z25730274",368.411,368.0943,368.411,"C18H16N4O3S","BF00010941","E20","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",91.7,"2014-03-28T07:00:00.0","LCELS_MUX2"
"O=C(Nc1nc2ccc(cc2s1)S(=O)(=O)N3CCCC3)C4CCC=CC4",,,"CPD003215031","SAM004410502","Enamine","Z368037950",391.5076,391.1024,391.5076,"C18H21N3O3S2","BF00010941","F20","DMSO",10.22,"mM",12,"uL","Soluble","28-Mar-14",93.02,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(Oc1ccc(cc1)C(C)(C)C)C(=O)Nc2nc(CC(=O)N)cs2",,,"CPD003144972","SAM004323197","Enamine","Z147204734",361.4585,361.146,361.4585,"C18H23N3O3S","BF00010941","G20","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",98.65,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1cc(COC(=O)c2cccc(c2)N3CCCS3(=O)=O)on1",,,"CPD002299588","SAM004410640","Enamine","Z227623058",336.3629,336.0779,336.3629,"C15H16N2O5S","BF00010941","H20","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC(C)N1C(=O)N(CC(=O)c2ccccc2F)C(=O)C1=O",,,"CPD000873571","SAM004322862","Enamine","Z18207979",292.2674,292.0859,292.2674,"C14H13FN2O4","BF00010941","I20","DMSO",10.26,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CN1C(=O)C=C(CS(=O)(=O)Cc2ccccc2C)N(C)C1=O",,,"CPD002289859","SAM004411403","Enamine","Z339498598",322.3794,322.0987,322.3794,"C15H18N2O4S","BF00010941","J20","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",95.3,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1cc(cc(Cl)c1OCC(=O)N)C(=O)NC(C)c2cccc(Cl)c2",,,"CPD003145143","SAM004323407","Enamine","Z223775118",397.2525,396.0643,397.2525,"C18H18Cl2N2O4","BF00010941","K20","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1oc(C)c(C(=O)OCC(=O)N2CCNC2=O)c1C",,,"CPD003215612","SAM004411173","Enamine","Z152391566",280.2765,280.1059,280.2765,"C13H16N2O5","BF00010941","L20","DMSO",10.35,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"O=C(NCc1nnc2ccccn12)\C=C\c3ccc4OCOc4c3",,,"CPD003145157","SAM004323424","Enamine","Z62865902",322.318,322.1065,322.318,"C17H14N4O3","BF00010941","M20","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",97.48,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"O=C(N1CCCCCC1)c2ccc(CNc3cncc(n3)n4cccn4)cc2",,,"CPD003215892","SAM004411512","Enamine","Z644718306",376.4549,376.2012,376.4549,"C21H24N6O","BF00010941","N20","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"COc1ccc(cc1)C2(C)NC(=O)N(CC(=O)c3cc(C)n(c3C)c4cc(C)on4)C2=O",,,"CPD003145368","SAM004323667","Enamine","Z14178012",436.4604,436.1746,436.4604,"C23H24N4O5","BF00010941","O20","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",98.77,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(OC2CCN(Cn3ncc4cc(ccc34)[N+](=O)[O-])CC2)cc1",,,"CPD003216373","SAM004412078","Enamine","Z730406430",382.4131,382.1641,382.4131,"C20H22N4O4","BF00010941","P20","DMSO",10.2,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CC1=CC(=O)NC(=C1C#N)SCC(=O)Nc2ccc3CCCc3c2",,,"CPD002538629","SAM004301444","Enamine","Z24685830",339.4114,339.1041,339.4114,"C18H17N3O2S","BF00010941","A21","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",96.54,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC1=NN=C(SCc2ccc(Cl)s2)N(N)C1=O",,,"CPD003154567","SAM004334370","Enamine","Z19279298",288.7769,287.9906,288.7769,"C9H9ClN4OS2","BF00010941","B21","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",96.66,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccc(cc1)C2(C)NC(=O)N(CC(=O)c3cc(F)ccc3OC)C2=O",,,"CPD003126473","SAM004301452","Enamine","Z14173030",386.3808,386.1277,386.3808,"C20H19FN2O5","BF00010941","C21","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Clc1ccc(cc1)c2n[nH]cc2C(=O)Nc3ccc(nc3)N4CCCCC4",,,"CPD003155172","SAM004335055","Enamine","Z230758470",381.8586,381.1356,381.8586,"C20H20ClN5O","BF00010941","D21","DMSO",10.21,"mM",12,"uL","Soluble","28-Mar-14",97.75,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(NC(=O)CCCSc2nc3ccccc3[nH]2)cc1OC",,,"CPD003131891","SAM004308057","Enamine","Z30849259",371.4553,371.1303,371.4553,"C19H21N3O3S","BF00010941","E21","DMSO",10.23,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC(NC(=O)C)C(=O)Nc1ncc(Cc2ccc(OC(F)(F)F)cc2)s1",,,"CPD003155310","SAM004335219","Enamine","Z280835692",387.3767,387.0864,387.3767,"C16H16F3N3O3S","BF00010941","F21","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",94.96,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1cc(C(=O)COc2ccccc2C(=O)N)c(C)n1c3ccccc3",,,"CPD003131830","SAM004307952","Enamine","Z25777519",348.4026,348.1473,348.4026,"C21H20N2O3","BF00010941","G21","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"NC(=O)C1CCN(CC1)c2ccc(cc2)S(=O)(=O)C(F)(F)F",,,"CPD003155651","SAM004335646","Enamine","Z358280170",336.33,336.0755,336.33,"C13H15F3N2O3S","BF00010941","H21","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCOc1ccc2nc(SCC(=O)Nc3ccnn3C4CCCC4)[nH]c2c1",,,"CPD003132194","SAM004308502","Enamine","Z19827624",385.4832,385.1572,385.4832,"C19H23N5O2S","BF00010941","I21","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1nc2ccccc2n1\N=C\c3cc(O)c(O)c(Cl)c3",,,"CPD003155647","SAM004335641","Enamine","Z131050182",301.7276,301.0618,301.7276,"C15H12ClN3O2","BF00010941","J21","DMSO",10.27,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1ccc(c(C)c1)S(=O)(=O)NC(CC(=O)O)c2ccc(Cl)cc2",,,"CPD003132046","SAM004308295","Enamine","Z45564637",367.8483,367.0645,367.8483,"C17H18ClNO4S","BF00010941","K21","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CC(NC(=O)Cn1c(CS(=O)(=O)C)nc2ccccc12)c3ccc(Cl)cc3",,,"CPD003155501","SAM004335444","Enamine","Z189298014",405.8984,405.0913,405.8984,"C19H20ClN3O3S","BF00010941","L21","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(cc1)c2nc(NC(=O)Cn3[nH]c(=O)ccc3=O)sc2c4ccc(OC)cc4",,,"CPD003125459","SAM004300156","Enamine","Z28724942",464.4968,464.1154,464.4968,"C23H20N4O5S","BF00010941","M21","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC1NC(=NN(C1=O)c2ccccc2)C(=O)NC3CCCCC3",,,"CPD003155947","SAM004335984","Enamine","Z359420638",314.3821,314.1742,314.3821,"C17H22N4O2","BF00010941","N21","DMSO",10.18,"mM",12,"uL","Soluble","28-Mar-14",94.1,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"C(Sc1nnnn1C2CCCC2)c3nnnn3c4ccccc4",,,"CPD003125738","SAM004300543","Enamine","Z126255046",328.3956,328.1218,328.3956,"C14H16N8S","BF00010941","O21","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CC(=O)NCc1ccc(s1)C(=O)CSc2nnnn2C3CCCC3",,,"CPD002309017","SAM004335857","Enamine","Z151947498",365.4693,365.098,365.4693,"C15H19N5O2S2","BF00010941","P21","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1ccc(cc1)C2(C)NC(=O)N(CC(=O)c3ccc(cc3)N4CCCC4=O)C2=O",,,"CPD001853931","SAM004324054","Enamine","Z98709669",405.4464,405.1688,405.4464,"C23H23N3O4","BF00010941","A22","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",95.52,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CS(=O)(=O)NCC1CCCN(Cn2ncc3cc(ccc23)[N+](=O)[O-])C1",,,"CPD003216375","SAM004412080","Enamine","Z730368034",367.4233,367.1314,367.4233,"C15H21N5O4S","BF00010941","B22","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CC(C)Cc1nnc(NC(=O)C2=NN(C(=CC2=O)C)c3ccccc3F)s1",,,"CPD003145582","SAM004323919","Enamine","Z108927084",387.4312,387.1165,387.4312,"C18H18FN5O2S","BF00010941","C22","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COC(=O)CCOc1ccc(cc1)S(=O)(=O)Nc2ccc(F)c(F)c2",,,"CPD002407838","SAM004412097","Enamine","Z737721762",371.3558,371.0638,371.3558,"C16H15F2NO5S","BF00010941","D22","DMSO",10.23,"mM",12,"uL","Soluble","28-Mar-14",98.92,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"COc1ccc(cc1)C2(C)NC(=O)N(CC(=O)Nc3cc(C)ccn3)C2=O",,,"CPD003146511","SAM004325032","Enamine","Z71390100",368.3865,368.1484,368.3865,"C19H20N4O4","BF00010941","E22","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",95.96,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1c(oc2c(F)cccc12)C(=O)NC3CCN(CC3)c4ncccn4",,,"CPD003216266","SAM004411962","Enamine","Z421511218",354.3782,354.1492,354.3782,"C19H19FN4O2","BF00010941","F22","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",96.75,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Oc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F",,,"CPD003146541","SAM004325068","Enamine","Z223115344",358.2347,357.9404,358.2347,"C8H4F6O5S2","BF00010941","G22","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",94.83,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CC1(NC(=O)N(CC(O)COc2ccc(Cl)cc2Cl)C1=O)c3occc3",,,"CPD003216468","SAM004412194","Enamine","Z135201752",399.2253,398.0436,399.2253,"C17H16Cl2N2O5","BF00010941","H22","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(C)c1ccc(cc1)C2(C)NC(=O)N(CC(=O)c3cc(C)[nH]c3C)C2=O",,,"CPD003146906","SAM004325502","Enamine","Z238107454",367.4414,367.1895,367.4414,"C21H25N3O3","BF00010941","I22","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",98.28,"2014-03-28T07:00:00.0","LCELS_MUX2"
