"SMILES","SALT","SALT_RATIO","COMPOUND_ID","SAMPLE_ID","SUPPLIER","SUPPLIER_PART_NO","PARENT_AMW","PARENT_EMW","SALTED_MOLECULAR_WEIGHT","MOLECULAR_FORMULA","ALIQUOT_PLATE_BARCODE","ALIQUOT_WELL_ID","ALIQUOT_SOLVENT","ALIQUOT_CONC","ALIQUOT_CONC_UNIT","ALIQUOT_VOLUME","ALIQUOT_VOLUME_UNIT","SOLUBILITY","ALIQUOT_DATE","PURITY_PERCENT","ANALYSIS_DATE","PURITY_METHOD" 
"O=C(Cc1cccs1)NNC(=S)NC(=O)c2ccccc2",,,"CPD000177005","SAM004823198","Asinex Ltd.","BAS 01555797",319.3969,319.0449,319.3969,"C14H13N3O2S2","BF00010939","J10","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",96.64,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COC(=O)c1ccc(CSc2nnc(CNC(=O)c3ccc(OC)cc3)o2)o1",,,"CPD000130618","SAM004695651","Chem Div","C328-0063",403.4105,403.0838,403.4105,"C18H17N3O6S","BF00010939","K10","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1cccnc1NS(=O)(=O)c2ccccc2[N+](=O)[O-]",,,"CPD000514863","SAM004822905","Asinex Ltd.","BAS 00627656",293.2977,293.047,293.2977,"C12H11N3O4S","BF00010939","L10","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CS(=O)(=O)C1=NSC2=NC(=O)/C(=C\c3ccc(O)c(O)c3)/C(=N)N12",,,"CPD003463166","SAM004695732","Chem Div","C355-0235",366.3668,366.0092,366.3668,"C13H10N4O5S2","BF00010939","M10","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",96.67,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"O=C1OC2(CCCC2)OC(=O)C1=Cc3ccc(o3)N4CCOCC4",,,"CPD000177207","SAM004823339","Asinex Ltd.","BAS 01882895",333.3421,333.1212,333.3421,"C17H19NO6","BF00010939","N10","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",95.2,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCOc1ccc(cc1)n2cccc2/C=C\3/C(=O)NC(=O)N(C3=O)c4ccc(OC)cc4",,,"CPD003463201","SAM004695773","Chem Div","C370-0946",431.4491,431.1481,431.4491,"C24H21N3O5","BF00010939","O10","DMSO",9.97,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"ClC1=NC(=C(NC1=C(C#N)C#N)C#N)C#N.CCN(CC)CC","C6H15N",1,"CPD003530260","SAM004823372","Asinex Ltd.","BAS 01356834",228.6002,227.9951,329.7902,"C9HClN6","BF00010939","P10","DMSO",6.97,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"Fc1ccc(NC(=O)CSC2=C(C#N)C3(CCCCC3)C(C#N)C(=O)N2)cc1",,,"CPD003457552","SAM004687897","Chem Div","4552-4081",398.456,398.1212,398.456,"C20H19FN4O2S","BF00010939","A11","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CSc1ccc(CNC(=O)CN2C(=O)CN(C(=O)NCc3ccccc3)c4ccccc24)cc1",,,"CPD003473250","SAM004709700","Chem Div","G741-0406",474.5746,474.1725,474.5746,"C26H26N4O3S","BF00010939","B11","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"NC(=N)Sc1nc2ccccc2[nH]1",,,"CPD003457444","SAM004687739","Chem Div","4477-2261",192.2388,192.0469,192.2388,"C8H8N4S","BF00010939","C11","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Fc1cc(F)c(F)c(NC(=O)CCc2nnc(s2)C(=O)Nc3ccccc3)c1F",,,"CPD003473185","SAM004709628","Chem Div","G713-0581",424.372,424.0617,424.372,"C18H12F4N4O2S","BF00010939","D11","DMSO",9.9,"mM",12,"uL","Insoluble","28-Mar-14",90.05,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCOC(=O)c1ccc(cc1)N2N=C(/C(=C/c3cc(Br)c(O)c(OC)c3)/C2=O)C(F)(F)F",,,"CPD003457546","SAM004687883","Chem Div","4545-1562",513.2687,512.0194,513.2687,"C21H16BrF3N2O5","BF00010939","E11","DMSO",9.94,"mM",12,"uL","Insoluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"Cc1ccc(cc1)S(=O)(=O)Cc2noc(CCC(=O)Nc3cccc(c3)C(F)(F)F)n2",,,"CPD003473206","SAM004709652","Chem Div","G729-0907",453.4348,453.097,453.4348,"C20H18F3N3O4S","BF00010939","F11","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"[O-][N+](=O)c1cccc(c1)C(=O)OCCCC(F)(F)C(F)(F)F",,,"CPD002364984","SAM004687748","Chem Div","4478-5404",327.2086,327.0529,327.2086,"C12H10F5NO4","BF00010939","G11","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"COc1ccc(NC(=O)CCc2onc(n2)C3=CCN(Cc4cccc(Cl)c4)CC3)c(OC)c1",,,"CPD003473397","SAM004709868","Chem Div","G779-0403",482.9592,482.172,482.9592,"C25H27ClN4O4","BF00010939","H11","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"OC(=O)CN1C(=O)/C(=C\c2ccc(o2)c3ccc(cc3)C(=O)O)/SC1=S",,,"CPD003457464","SAM004687774","Chem Div","4489-1020",389.3981,389.0027,389.3981,"C17H11NO6S2","BF00010939","I11","DMSO",10.02,"mM",12,"uL","Insoluble","28-Mar-14",91.78,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CC(=O)Nc1c(C)nn(c2ccc(Cl)cc2)c1N3CCC(CC3)C(=O)Nc4cc(C)ccc4C",,,"CPD003473419","SAM004709892","Chem Div","G785-1357",480.0016,479.2088,480.0016,"C26H30ClN5O2","BF00010939","J11","DMSO",10.0,"mM",12,"uL","Soluble","28-Mar-14",92.13,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COC(=O)c1ccc(cc1)c2ccc(/C=C/3\C(=O)N(N=C3C(F)(F)F)c4ccc(cc4)S(=O)(=O)N)o2",,,"CPD003457541","SAM004687878","Chem Div","4545-1519",519.4528,519.0711,519.4528,"C23H16F3N3O6S","BF00010939","K11","DMSO",10.01,"mM",12,"uL","Insoluble","28-Mar-14",68.71,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"COC(=O)CNC(=O)N1CCC2(CC1)Nc3cc(F)ccc3n4cccc24",,,"CPD003473375","SAM004709840","Chem Div","G764-0669",372.3934,372.1597,372.3934,"C19H21FN4O3","BF00010939","L11","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC1(C)OC(=O)C(=CNC(CCCNC(=N)N)C(=O)Nc2ccc(cc2)[N+](=O)[O-])C(=O)O1.Br","HBr",1,"CPD003457516","SAM004687846","Chem Div","4533-0261",448.4298,448.1706,529.3417,"C19H24N6O7","BF00010939","M11","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccccc1C(=O)N2CCN(CC2)c3onc(n3)c4ccc(Cl)cc4",,,"CPD003473409","SAM004709881","Chem Div","G783-0210",398.8428,398.1145,398.8428,"C20H19ClN4O3","BF00010939","N11","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",91.93,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC(=O)NS(=O)(=O)c1ccc(cc1)c2ccc(/C=C\3/C(=O)NN(C3=O)c4ccc(F)cc4)o2",,,"CPD003457594","SAM004687984","Chem Div","4632-5736",469.4449,469.0743,469.4449,"C22H16FN3O6S","BF00010939","O11","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1cccc(OC)c1C(=O)Nc2nc3ccc(cc3s2)S(=O)(=O)N",,,"CPD003471127","SAM004707088","Chem Div","G786-1539",393.4331,393.0453,393.4331,"C16H15N3O5S2","BF00010939","P11","DMSO",9.91,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Clc1ccc(CNC(=O)C2CCN(CC2)S(=O)(=O)c3cccnc3)cc1",,,"CPD000622289","SAM004695646","Chem Div","C324-0273",393.8893,393.0913,393.8893,"C18H20ClN3O3S","BF00010939","A12","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",96.49,"2014-03-28T07:00:00.0","LCELS_MUX2"
"O=C(CN1CCOCC1)Nc2cccc3C(=O)c4ccccc4C(=O)c23",,,"CPD003527420","SAM004823250","Asinex Ltd.","BAS 00926526",350.375,350.1266,350.375,"C20H18N2O4","BF00010939","B12","DMSO",9.99,"mM",12,"uL","Insoluble","28-Mar-14",95.46,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CS(=O)(=O)C1=NN2C(=NC(=O)/C(=C/c3ccc(Br)o3)/C2=N)S1",,,"CPD003463168","SAM004695734","Chem Div","C356-0225",403.2254,401.9092,403.2254,"C11H7BrN4O4S2","BF00010939","C12","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",96.49,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(cc1[N+](=O)[O-])C(=NNC(=O)C2C(CNC2=O)c3ccccc3)C",,,"CPD003527598","SAM004823769","Asinex Ltd.","BAS 00388614",396.4038,396.1433,396.4038,"C20H20N4O5","BF00010939","D12","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",96.03,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCOc1ccc(CCNc2nc3ccccc3nc2C(=O)OC)cc1OCC",,,"CPD002373767","SAM004695564","Chem Div","C301-8839",395.4515,395.1845,395.4515,"C22H25N3O4","BF00010939","E12","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",97.92,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(cc1)N(C(C(=O)NC2CCCCC2)c3ccc(F)cc3)C(=O)c4cnsn4",,,"CPD003530197","SAM004824069","Asinex Ltd.","ASN 05304122",468.5474,468.1631,468.5474,"C24H25FN4O3S","BF00010939","F12","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1cccc(c1)N2C(=O)CC(C2=O)C3=C(C(=S)N)C(=O)Oc4ccc(cc34)[N+](=O)[O-]",,,"CPD003463988","SAM004696883","Chem Div","C202-4099",453.4247,453.063,453.4247,"C21H15N3O7S","BF00010939","G12","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1c(/C=C/2\C(=O)NN(C2=O)c3ccc(Cl)cc3)c(O)n4c5ccccc5nc4c1C#N",,,"CPD000274946","SAM004824494","Asinex Ltd.","BAS 01047862",443.8497,443.0785,443.8497,"C23H14ClN5O3","BF00010939","H12","DMSO",9.91,"mM",12,"uL","Soluble","28-Mar-14",97.28,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCCCn1c(=O)[nH]c2nc3cc(NC(=O)C(F)(F)F)ccc3nc2c1=O",,,"CPD002333377","SAM004697019","Chem Div","C248-0166",381.315,381.1048,381.315,"C16H14F3N5O3","BF00010939","I12","DMSO",9.97,"mM",12,"uL","Soluble","28-Mar-14",93.17,"2014-03-28T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1ccccc1c2nnc(CCl)o2",,,"CPD000285527","SAM004824397","Asinex Ltd.","BAS 02070759",239.6183,239.0097,239.6183,"C9H6ClN3O3","BF00010939","J12","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",7.52,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CCN(C(=O)Cc1c([nH]c2ccc(Cl)cc12)C(=O)O)c3cccc(c3)C(F)(F)F",,,"CPD000744642","SAM004695222","Chem Div","C289-0369",424.8079,424.0801,424.8079,"C20H16ClF3N2O3","BF00010939","K12","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1cc(O)nc(SCC(=O)Nc2ccc(Cl)c(Cl)c2)n1",,,"CPD003526440","SAM004824548","Asinex Ltd.","BAS 02324631",344.2159,342.9949,344.2159,"C13H11Cl2N3O2S","BF00010939","L12","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccc(Nc2nc3ccc(Cl)cc3n4cnnc24)c(OC)c1",,,"CPD003457725","SAM004688186","Chem Div","C850-0194",355.7843,355.0836,355.7843,"C17H14ClN5O2","BF00010939","M12","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCCCC(=O)NNC(=S)NC(=O)CCC",,,"CPD000118708","SAM004824531","Asinex Ltd.","BAS 02136318",245.3409,245.1197,245.3409,"C10H19N3O2S","BF00010939","N12","DMSO",10.19,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1ccc2occ(CC(=O)Nc3ccc(cc3)S(=O)(=O)Nc4cc(C)nc(C)n4)c2c1",,,"CPD003457941","SAM004688464","Chem Div","D038-0421",450.5134,450.1361,450.5134,"C23H22N4O4S","BF00010939","O12","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1nccnc1NS(=O)(=O)c2ccc(N/C=C(\C=O)/c3nc4ccccc4o3)cc2",,,"CPD003529606","SAM004824416","Asinex Ltd.","BAS 00620799",451.4575,451.095,451.4575,"C21H17N5O5S","BF00010939","P12","DMSO",9.97,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1cc(cc2c1NC(=O)C32OCCO3)[N+](=O)[O-]",,,"CPD003461496","SAM004693216","Chem Div","4896-0259",250.2114,250.0589,250.2114,"C11H10N2O5","BF00010939","A13","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"Cc1ccc(NS(=O)(=O)c2cnc(N)nc2)c(C)c1",,,"CPD002370408","SAM004707282","Chem Div","G830-0933",278.3301,278.0837,278.3301,"C12H14N4O2S","BF00010939","B13","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",97.78,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"O=C1NC(=O)C(=Cc2cn(CCOc3ccc4OCOc4c3)c5ccccc25)C(=O)N1",,,"CPD000141978","SAM004688025","Chem Div","4681-2888",419.3945,419.1117,419.3945,"C22H17N3O6","BF00010939","C13","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1cccc2cc(oc12)C(=O)CC3(O)C(=O)Nc4ccc(Cl)cc34",,,"CPD003471261","SAM004707259","Chem Div","G824-0070",371.7711,371.056,371.7711,"C19H14ClNO5","BF00010939","D13","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",96.9,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCc1ccc(cc1)N2NC(=O)/C(=C/c3ccc(o3)c4ccc(cc4)S(=O)(=O)NC(=O)C)/C2=O",,,"CPD003457596","SAM004687986","Chem Div","4632-5739",479.5085,479.1151,479.5085,"C24H21N3O6S","BF00010939","E13","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",90.96,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCC(C)NC(=O)c1ccc(NC(=O)c2nsc3ccccc23)cc1",,,"CPD003471172","SAM004707141","Chem Div","G795-0004",353.438,353.1197,353.438,"C19H19N3O2S","BF00010939","F13","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",98.69,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccccc1OCCn2cc(C=C3C(=O)NC(=O)NC3=O)c4ccccc24",,,"CPD003461487","SAM004693204","Chem Div","4891-2123",405.4111,405.1324,405.4111,"C22H19N3O5","BF00010939","G13","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1cc(NC(=O)N2CCN(CC2)C(=O)c3nsc4ccccc34)cc(OC)c1",,,"CPD001843828","SAM004707149","Chem Div","G795-0763",426.4887,426.1361,426.4887,"C21H22N4O4S","BF00010939","H13","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC(=NNC(=O)c1cc(Cl)ccc1O)/C=C/c2ccco2",,,"CPD000312998","SAM004687989","Chem Div","4632-6819",304.7336,304.0614,304.7336,"C15H13ClN2O3","BF00010939","I13","DMSO",9.84,"mM",12,"uL","Soluble","28-Mar-14",97.45,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCN(CC)c1cc(C)nc(Nc2ccc(NC(=O)c3occc3)cc2)n1",,,"CPD003471724","SAM004707841","Chem Div","G869-0856",365.4289,365.1851,365.4289,"C20H23N5O2","BF00010939","J13","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",98.27,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1cccc(OCCn2cc(C=C3C(=O)NC(=O)NC3=O)c4ccccc24)c1",,,"CPD000281643","SAM004693205","Chem Div","4891-2126",405.4111,405.1324,405.4111,"C22H19N3O5","BF00010939","K13","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCN(CC)c1cc(C)nc(Nc2ccc(NS(=O)(=O)CC)cc2)n1",,,"CPD003471731","SAM004707850","Chem Div","G869-1458",363.4776,363.1728,363.4776,"C17H25N5O2S","BF00010939","L13","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccccc1OCCn2cc(C=C3C(=O)N(C)C(=O)N(C)C3=O)c4ccccc24",,,"CPD003461488","SAM004693206","Chem Div","4891-2196",433.4651,433.1637,433.4651,"C24H23N3O5","BF00010939","M13","DMSO",9.92,"mM",12,"uL","Insoluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCOC(=O)c1ccc(NC(=O)C2CCN(CC2)S(=O)(=O)c3cccc4nonc34)cc1",,,"CPD003471876","SAM004708021","Chem Div","G940-0154",458.4875,458.126,458.4875,"C21H22N4O6S","BF00010939","N13","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CCOC(=O)c1nn(c(C(=O)OCC)c1NC(=O)c2c(Br)cnn2C)c3ccccc3",,,"CPD002340056","SAM004693369","Chem Div","5107-0163",490.3145,489.0647,490.3145,"C20H20BrN5O5","BF00010939","O13","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Brc1cncc(c1)C2=N/C(=C\c3ccc4OCOc4c3)/C(=O)O2",,,"CPD003460190","SAM004691423","Chem Div","K074-0665",373.163,371.9745,373.163,"C16H9BrN2O4","BF00010939","P13","DMSO",9.92,"mM",12,"uL","Insoluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CC(Oc1ccccc1Cl)C(=O)N(Cc2oc(C)cc2)C3CCS(=O)(=O)C3",,,"CPD003457996","SAM004688552","Chem Div","D051-0176",411.9017,411.0907,411.9017,"C19H22ClNO5S","BF00010939","A14","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"OC(=O)c1csc(NN=Cc2ccc(Br)cc2)n1.Br","HBr",1,"CPD000274930","SAM004824481","Asinex Ltd.","BAS 00084447",326.1679,324.952,407.0798,"C11H8BrN3O2S","BF00010939","B14","DMSO",8.11,"mM",12,"uL","Soluble","28-Mar-14",93.05,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CCOC(=O)c1c(C)[nH]c(NC(=O)N(CC)CC)c1C",,,"CPD000144204","SAM004688473","Chem Div","D039-0026",281.3563,281.1739,281.3563,"C14H23N3O3","BF00010939","C14","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",97.35,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCCCC(=O)NNC(=S)NC(=O)c1ccc(C)cc1",,,"CPD000285923","SAM004824663","Asinex Ltd.","BAS 02136353",293.3849,293.1197,293.3849,"C14H19N3O2S","BF00010939","D14","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1ccc(CN(C2CCS(=O)(=O)C2)C(=O)c3ccc(cc3)[N+](=O)[O-])o1",,,"CPD000625553","SAM004688550","Chem Div","D051-0138",378.4008,378.0885,378.4008,"C17H18N2O6S","BF00010939","E14","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"COc1ccc(cc1)C(=O)NC(=S)NNC(=O)Cc2cccs2",,,"CPD000177006","SAM004824740","Asinex Ltd.","BAS 01555802",349.4233,349.0554,349.4233,"C15H15N3O3S2","BF00010939","F14","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",94.57,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"COc1ccc(N2CC(=O)C(=C2N)c3nc4ccccc4n3C)c(OC)c1",,,"CPD003458102","SAM004688713","Chem Div","D086-0431",364.3977,364.1535,364.3977,"C20H20N4O3","BF00010939","G14","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COCCNC(=O)CC(=O)NN=Cc1ccccc1C(=O)O",,,"CPD003528883","SAM004824933","Asinex Ltd.","BAS 01316889",307.3071,307.1168,307.3071,"C14H17N3O5","BF00010939","H14","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",97.63,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCOc1c(Br)cc(CNCCNC(=O)c2nonc2N)cc1OC.Cl","HCl",1,"CPD003458260","SAM004688937","Chem Div","D175-0152",414.2544,413.0698,450.7153,"C15H20BrN5O4","BF00010939","I14","DMSO",9.98,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc2nc(C)cc(SCC(=O)NNC(=O)COc3ccc(C)cc3)c2c1",,,"CPD000172540","SAM004824930","Asinex Ltd.","ASN 02915136",425.5037,425.1409,425.5037,"C22H23N3O4S","BF00010939","J14","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Oc1ccc(cc1C2=NNC(O)(C2)C(F)(F)F)[N+](=O)[O-]",,,"CPD003458196","SAM004688850","Chem Div","D140-0089",291.187,291.0466,291.187,"C10H8F3N3O4","BF00010939","K14","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"O=C1NC(=O)/C(=C/Nc2ccc(SC#N)cc2)/C(=O)N1c3ccccc3",,,"CPD003526404","SAM004824725","Asinex Ltd.","BAS 00710038",364.379,364.063,364.379,"C18H12N4O3S","BF00010939","L14","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"C=CCSc1nnc(NC(=O)c2cc(=O)c3ccccc3o2)s1",,,"CPD000348652","SAM004688771","Chem Div","D103-2353",345.3913,345.0241,345.3913,"C15H11N3O3S2","BF00010939","M14","DMSO",10.13,"mM",12,"uL","Insoluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"CC1(C)CC(=C(C(C2=C(O)CC(C)(C)CC2=O)c3ccc(cc3)[N+](=O)[O-])C(=O)C1)O",,,"CPD000178378","SAM004824824","Asinex Ltd.","BAS 06208370",413.4721,413.1838,413.4721,"C23H27NO6","BF00010939","N14","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",93.69,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccc2nc(NC(=O)C3CN(CCc4c[nH]c5ccc(F)cc45)C(=O)C3)sc2c1",,,"CPD003467668","SAM004702340","Chem Div","D294-5286",452.5012,452.1318,452.5012,"C23H21FN4O3S","BF00010939","O14","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Fc1ccc2[nH]c3nc(SCc4nnc(o4)c5ccccc5)nnc3c2c1",,,"CPD003526849","SAM004824991","Asinex Ltd.","ASN 06019309",378.384,378.0699,378.384,"C18H11FN6OS","BF00010939","P14","DMSO",10.04,"mM",12,"uL","Insoluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"OC(COc1ccc(Cl)cc1Cl)Cn2c(=N)n(CCN3CCOCC3)c4ccccc24.Cl","HCl",1,"CPD003461681","SAM004693547","Chem Div","5326-0767",465.381,464.1381,501.8419,"C22H26Cl2N4O3","BF00010939","A15","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",96.7,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCNCc1ccc(Oc2nnnn2c3ccccc3)c(OCC)c1.Cl","HCl",1,"CPD003460098","SAM004691296","Chem Div","J067-0585",339.3983,339.1695,375.8592,"C18H21N5O2","BF00010939","B15","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",90.45,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CNC1=NC(=O)CC(S1)C(=O)Nc2ccc(F)c(Cl)c2",,,"CPD003461713","SAM004693596","Chem Div","5402-1027",315.7503,315.0244,315.7503,"C12H11ClFN3O2S","BF00010939","C15","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",96.58,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccc(OC)c(/C=C/2\N=C(OC2=O)c3cncc(Br)c3)c1",,,"CPD003460191","SAM004691424","Chem Div","K074-0722",389.206,388.0058,389.206,"C17H13BrN2O4","BF00010939","D15","DMSO",10.02,"mM",12,"uL","Insoluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"Cc1c(C=NN=C(N)S)c2ccccc2n1C",,,"CPD003461808","SAM004693759","Chem Div","5552-0650",246.3308,246.0939,246.3308,"C12H14N4S","BF00010939","E15","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
