BARCODE,WELL_NAME,BATCH_CODE,VOLUME,VOLUME_STRING,CONCENTRATION,CONCENTRATION_STRING,CONCENTRATION_UNIT,ID,WELL_ID,VOLUME_UNIT
TEST0002,E05,SUGAR,40,NA,20,NA,uM,935,601,uL
TEST0002,E06,SUGAR,40,NA,20,NA,uM,936,602,uL
TEST0002,E09,SUGAR,40,NA,20,NA,uM,937,605,uL
TEST0002,E10,SUGAR,40,NA,20,NA,uM,938,606,uL
TEST0002,E13,SUGAR,40,NA,20,NA,uM,939,609,uL
TEST0002,E14,SUGAR,40,NA,20,NA,uM,940,610,uL
TEST0002,E17,SUGAR,40,NA,20,NA,uM,941,613,uL
TEST0002,E18,SUGAR,40,NA,20,NA,uM,942,614,uL
TEST0002,E21,SUGAR,40,NA,20,NA,uM,943,617,uL
TEST0002,E22,SUGAR,40,NA,20,NA,uM,944,618,uL
TEST0002,F01,SUGAR,40,NA,20,NA,uM,945,621,uL
TEST0002,F02,SUGAR,40,NA,20,NA,uM,946,622,uL
TEST0002,F05,SUGAR,40,NA,20,NA,uM,947,625,uL
TEST0002,F06,SUGAR,40,NA,20,NA,uM,948,626,uL
TEST0002,F09,SUGAR,40,NA,20,NA,uM,949,629,uL
TEST0002,F10,SUGAR,40,NA,20,NA,uM,950,630,uL
TEST0002,F13,SUGAR,40,NA,20,NA,uM,951,633,uL
TEST0002,F14,SUGAR,40,NA,20,NA,uM,952,634,uL
TEST0002,F17,SUGAR,40,NA,20,NA,uM,953,637,uL
TEST0002,F18,SUGAR,40,NA,20,NA,uM,954,638,uL
TEST0002,F21,SUGAR,40,NA,20,NA,uM,955,641,uL
TEST0002,F22,SUGAR,40,NA,20,NA,uM,956,642,uL
TEST0002,G01,SUGAR,40,NA,20,NA,uM,957,645,uL
TEST0002,G02,SUGAR,40,NA,20,NA,uM,958,646,uL
TEST0002,G05,SUGAR,40,NA,20,NA,uM,959,649,uL
TEST0002,G06,SUGAR,40,NA,20,NA,uM,960,650,uL
TEST0002,G09,SUGAR,40,NA,20,NA,uM,961,653,uL
TEST0002,G10,SUGAR,40,NA,20,NA,uM,962,654,uL
TEST0002,G13,SUGAR,40,NA,20,NA,uM,963,657,uL
TEST0002,G14,SUGAR,40,NA,20,NA,uM,964,658,uL
TEST0002,G17,SUGAR,40,NA,20,NA,uM,965,661,uL
TEST0002,G18,SUGAR,40,NA,20,NA,uM,966,662,uL
TEST0002,G21,SUGAR,40,NA,20,NA,uM,967,665,uL
TEST0002,G22,SUGAR,40,NA,20,NA,uM,968,666,uL
TEST0002,H01,SUGAR,40,NA,20,NA,uM,969,669,uL
TEST0002,H02,SUGAR,40,NA,20,NA,uM,970,670,uL
TEST0002,H05,SUGAR,40,NA,20,NA,uM,971,673,uL
TEST0002,H06,SUGAR,40,NA,20,NA,uM,972,674,uL
TEST0002,H09,SUGAR,40,NA,20,NA,uM,973,677,uL
TEST0002,H10,SUGAR,40,NA,20,NA,uM,974,678,uL
TEST0002,H13,SUGAR,40,NA,20,NA,uM,975,681,uL
TEST0002,H14,SUGAR,40,NA,20,NA,uM,976,682,uL
TEST0002,H17,SUGAR,40,NA,20,NA,uM,977,685,uL
TEST0002,H18,SUGAR,40,NA,20,NA,uM,978,686,uL
TEST0002,H21,SUGAR,40,NA,20,NA,uM,979,689,uL
TEST0002,H22,SUGAR,40,NA,20,NA,uM,980,690,uL
TEST0002,I01,SUGAR,40,NA,20,NA,uM,981,693,uL
TEST0002,I02,SUGAR,40,NA,20,NA,uM,982,694,uL
TEST0002,I05,SUGAR,40,NA,20,NA,uM,983,697,uL
TEST0002,I06,SUGAR,40,NA,20,NA,uM,984,698,uL
TEST0002,I09,SUGAR,40,NA,20,NA,uM,985,701,uL
TEST0002,I10,SUGAR,40,NA,20,NA,uM,986,702,uL
TEST0002,I13,SUGAR,40,NA,20,NA,uM,987,705,uL
TEST0002,I14,SUGAR,40,NA,20,NA,uM,988,706,uL
TEST0002,I17,SUGAR,40,NA,20,NA,uM,989,709,uL
TEST0002,I18,SUGAR,40,NA,20,NA,uM,990,710,uL
TEST0002,I21,SUGAR,40,NA,20,NA,uM,991,713,uL
TEST0002,I22,SUGAR,40,NA,20,NA,uM,992,714,uL
TEST0002,J01,SUGAR,40,NA,20,NA,uM,993,717,uL
TEST0002,J02,SUGAR,40,NA,20,NA,uM,994,718,uL
TEST0002,J05,SUGAR,40,NA,20,NA,uM,995,721,uL
TEST0002,J06,SUGAR,40,NA,20,NA,uM,996,722,uL
TEST0002,J09,SUGAR,40,NA,20,NA,uM,997,725,uL
TEST0002,J10,SUGAR,40,NA,20,NA,uM,998,726,uL
TEST0002,J13,SUGAR,40,NA,20,NA,uM,999,729,uL
TEST0002,J14,SUGAR,40,NA,20,NA,uM,1000,730,uL
TEST0002,J17,SUGAR,40,NA,20,NA,uM,1001,733,uL
TEST0002,J18,SUGAR,40,NA,20,NA,uM,1002,734,uL
TEST0002,J21,SUGAR,40,NA,20,NA,uM,1003,737,uL
TEST0002,J22,SUGAR,40,NA,20,NA,uM,1004,738,uL
TEST0002,K01,SUGAR,40,NA,20,NA,uM,1005,741,uL
TEST0002,K02,SUGAR,40,NA,20,NA,uM,1006,742,uL
TEST0002,K05,SUGAR,40,NA,20,NA,uM,1007,745,uL
TEST0002,K06,SUGAR,40,NA,20,NA,uM,1008,746,uL
TEST0002,K09,SUGAR,40,NA,20,NA,uM,1009,749,uL
TEST0002,K10,SUGAR,40,NA,20,NA,uM,1010,750,uL
TEST0002,K13,SUGAR,40,NA,20,NA,uM,1011,753,uL
TEST0002,K14,SUGAR,40,NA,20,NA,uM,1012,754,uL
TEST0002,K17,SUGAR,40,NA,20,NA,uM,1013,757,uL
TEST0002,K18,SUGAR,40,NA,20,NA,uM,1014,758,uL
TEST0002,K21,SUGAR,40,NA,20,NA,uM,1015,761,uL
TEST0002,K22,SUGAR,40,NA,20,NA,uM,1016,762,uL
TEST0002,L01,SUGAR,40,NA,20,NA,uM,1017,765,uL
TEST0002,L02,SUGAR,40,NA,20,NA,uM,1018,766,uL
TEST0002,L05,SUGAR,40,NA,20,NA,uM,1019,769,uL
TEST0002,L06,SUGAR,40,NA,20,NA,uM,1020,770,uL
TEST0002,L09,SUGAR,40,NA,20,NA,uM,1021,773,uL
TEST0002,L10,SUGAR,40,NA,20,NA,uM,1022,774,uL
TEST0002,L13,SUGAR,40,NA,20,NA,uM,1023,777,uL
TEST0002,L14,SUGAR,40,NA,20,NA,uM,1024,778,uL
TEST0002,L17,SUGAR,40,NA,20,NA,uM,1025,781,uL
TEST0002,L18,SUGAR,40,NA,20,NA,uM,1026,782,uL
TEST0002,L21,SUGAR,40,NA,20,NA,uM,1027,785,uL
TEST0002,L22,SUGAR,40,NA,20,NA,uM,1028,786,uL
TEST0002,M01,SUGAR,40,NA,20,NA,uM,1029,789,uL
TEST0002,M02,SUGAR,40,NA,20,NA,uM,1030,790,uL
TEST0002,M05,SUGAR,40,NA,20,NA,uM,1031,793,uL
TEST0002,M06,SUGAR,40,NA,20,NA,uM,1032,794,uL
TEST0002,M09,SUGAR,40,NA,20,NA,uM,1033,797,uL
TEST0002,M10,SUGAR,40,NA,20,NA,uM,1034,798,uL
TEST0002,M13,SUGAR,40,NA,20,NA,uM,1035,801,uL
TEST0002,M14,SUGAR,40,NA,20,NA,uM,1036,802,uL
TEST0002,M17,SUGAR,40,NA,20,NA,uM,1037,805,uL
TEST0002,M18,SUGAR,40,NA,20,NA,uM,1038,806,uL
TEST0002,M21,SUGAR,40,NA,20,NA,uM,1039,809,uL
TEST0002,M22,SUGAR,40,NA,20,NA,uM,1040,810,uL
TEST0002,N01,SUGAR,40,NA,20,NA,uM,1041,813,uL
TEST0002,N02,SUGAR,40,NA,20,NA,uM,1042,814,uL
TEST0002,N05,SUGAR,40,NA,20,NA,uM,1043,817,uL
TEST0002,N06,SUGAR,40,NA,20,NA,uM,1044,818,uL
TEST0002,N09,SUGAR,40,NA,20,NA,uM,1045,821,uL
TEST0002,N10,SUGAR,40,NA,20,NA,uM,1046,822,uL
TEST0002,N13,SUGAR,40,NA,20,NA,uM,1047,825,uL
TEST0002,N14,SUGAR,40,NA,20,NA,uM,1048,826,uL
TEST0002,N17,SUGAR,40,NA,20,NA,uM,1049,829,uL
TEST0002,N18,SUGAR,40,NA,20,NA,uM,1050,830,uL
TEST0002,N21,SUGAR,40,NA,20,NA,uM,1051,833,uL
TEST0002,N22,SUGAR,40,NA,20,NA,uM,1052,834,uL
TEST0002,O01,SUGAR,40,NA,20,NA,uM,1053,837,uL
TEST0002,O02,SUGAR,40,NA,20,NA,uM,1054,838,uL
TEST0002,O05,SUGAR,40,NA,20,NA,uM,1055,841,uL
TEST0002,O06,SUGAR,40,NA,20,NA,uM,1056,842,uL
TEST0002,O09,SUGAR,40,NA,20,NA,uM,1057,845,uL
TEST0002,O10,SUGAR,40,NA,20,NA,uM,1058,846,uL
TEST0002,O13,SUGAR,40,NA,20,NA,uM,1059,849,uL
TEST0002,O14,SUGAR,40,NA,20,NA,uM,1060,850,uL
TEST0002,O17,SUGAR,40,NA,20,NA,uM,1061,853,uL
TEST0002,O18,SUGAR,40,NA,20,NA,uM,1062,854,uL
TEST0002,O21,SUGAR,40,NA,20,NA,uM,1063,857,uL
TEST0002,O22,SUGAR,40,NA,20,NA,uM,1064,858,uL
TEST0002,P01,SUGAR,40,NA,20,NA,uM,1065,861,uL
TEST0002,P02,SUGAR,40,NA,20,NA,uM,1066,862,uL
TEST0002,P05,SUGAR,40,NA,20,NA,uM,1067,865,uL
TEST0002,P06,SUGAR,40,NA,20,NA,uM,1068,866,uL
TEST0002,P09,SUGAR,40,NA,20,NA,uM,1069,869,uL
TEST0002,P10,SUGAR,40,NA,20,NA,uM,1070,870,uL
TEST0002,P13,SUGAR,40,NA,20,NA,uM,1071,873,uL
TEST0002,P14,SUGAR,40,NA,20,NA,uM,1072,874,uL
TEST0002,P17,SUGAR,40,NA,20,NA,uM,1073,877,uL
TEST0002,P18,SUGAR,40,NA,20,NA,uM,1074,878,uL
TEST0002,P21,SUGAR,40,NA,20,NA,uM,1075,881,uL
TEST0002,P22,SUGAR,40,NA,20,NA,uM,1076,882,uL
TEST0002,A24,SUGAR,40,NA,20,NA,uM,1077,524,uL
TEST0002,B24,SUGAR,40,NA,20,NA,uM,1078,548,uL
TEST0002,C24,SUGAR,40,NA,20,NA,uM,1079,572,uL
TEST0002,D24,SUGAR,40,NA,20,NA,uM,1080,596,uL
TEST0002,E24,SUGAR,40,NA,20,NA,uM,1081,620,uL
TEST0002,F24,SUGAR,40,NA,20,NA,uM,1082,644,uL
TEST0002,G24,SUGAR,40,NA,20,NA,uM,1083,668,uL
TEST0002,H24,SUGAR,40,NA,20,NA,uM,1084,692,uL
TEST0002,I24,SUGAR,40,NA,20,NA,uM,1085,716,uL
TEST0002,J24,SUGAR,40,NA,20,NA,uM,1086,740,uL
TEST0002,K24,SUGAR,40,NA,20,NA,uM,1087,764,uL
TEST0002,L24,SUGAR,40,NA,20,NA,uM,1088,788,uL
TEST0002,M24,SUGAR,40,NA,20,NA,uM,1089,812,uL
TEST0002,N24,SUGAR,40,NA,20,NA,uM,1090,836,uL
TEST0002,O24,SUGAR,40,NA,20,NA,uM,1091,860,uL
TEST0002,P24,SUGAR,40,NA,20,NA,uM,1092,884,uL
TEST0001,A03,PBS,40,NA,NA,infinite,uM,1093,3,uL
TEST0001,A04,PBS,40,NA,NA,infinite,uM,1094,4,uL
TEST0001,A05,PBS,40,NA,NA,infinite,uM,1095,5,uL
TEST0001,A06,PBS,40,NA,NA,infinite,uM,1096,6,uL
TEST0001,A07,PBS,40,NA,NA,infinite,uM,1097,7,uL
TEST0001,A08,PBS,40,NA,NA,infinite,uM,1098,8,uL
TEST0001,A09,PBS,40,NA,NA,infinite,uM,1099,9,uL
TEST0001,A10,PBS,40,NA,NA,infinite,uM,1100,10,uL
TEST0001,A11,PBS,40,NA,NA,infinite,uM,1101,11,uL
TEST0001,A12,PBS,40,NA,NA,infinite,uM,1102,12,uL
TEST0001,A13,PBS,40,NA,NA,infinite,uM,1103,13,uL
TEST0001,A14,PBS,40,NA,NA,infinite,uM,1104,14,uL
TEST0001,A15,PBS,40,NA,NA,infinite,uM,1105,15,uL
TEST0001,A16,PBS,40,NA,NA,infinite,uM,1106,16,uL
TEST0001,A17,PBS,40,NA,NA,infinite,uM,1107,17,uL
TEST0001,A18,PBS,40,NA,NA,infinite,uM,1108,18,uL
TEST0001,A19,PBS,40,NA,NA,infinite,uM,1109,19,uL
TEST0001,A20,PBS,40,NA,NA,infinite,uM,1110,20,uL
TEST0001,A21,PBS,40,NA,NA,infinite,uM,1111,21,uL
TEST0001,A22,PBS,40,NA,NA,infinite,uM,1112,22,uL
