"BARCODE","WELL_NAME","WELL_ID","BATCH_CODE","VOLUME","VOLUME_UNIT","CONCENTRATION","CONCENTRATION_UNIT"
"BF00007390","C12",56574,"CRA-024071-1",12,"uL",9.16,"mM"
"BF00007325","I05",57427,"CRA-024924-1",12,"uL",10.03,"mM"
"BF00007315","B21",56979,"CRA-024476-1",,"",,""
"AP00000002","",,"CRA-024315-1",,"",,""
"BF00007335","A09",62328,"CRA-025666-1",12,"uL",9.97,"mM"
"BF00007330","O24",62231,"CRA-025569-1",12,"uL",9.92,"mM"
"BF00007330","A05",57761,"CRA-025259-1",12,"uL",10.13,"mM"
"AP00000003","",,"CRA-024428-1",,"",,""
"AP00000003","",,"CRA-024246-1",,"",,""
"BF00007335","C03",58211,"CRA-025573-1",12,"uL",10.05,"mM"
"BF00007325","H18",60551,"CRA-025126-1",12,"uL",10.13,"mM"
"BF00007330","F05",57766,"CRA-025264-1",12,"uL",10.1,"mM"
"BF00007315","J12",56843,"CRA-024340-1",,"",,""
"ABC123","",,"CRA-024206-1",,"",,""
"BF00007420","A17",58337,"CRA-024129-1",12,"uL",8.43,"mM"
"BF00007315","K24",57035,"CRA-024532-1",,"",,""
"BF00007315","E15",56886,"CRA-024383-1",,"",,""
"BF00007325","N07",57463,"CRA-024960-1",12,"uL",10.13,"mM"
"BF00007365","A11",58191,"CRA-024017-1",12,"uL",7.61,"mM"
"BF00007330","N08",61747,"CRA-025316-1",12,"uL",10.01,"mM"
"BF00007335","E19",59079,"CRA-025821-1",12,"uL",9.9,"mM"
"AP00000003","",,"CRA-024354-1",,"",,""
"BF00007320","M05",57085,"CRA-024582-1",12,"uL",10.09,"mM"
"BF00007315","O13",56864,"CRA-024361-1",,"",,""
"BF00007320","K17",59258,"CRA-024770-1",12,"uL",9.82,"mM"
"BF00007315","",,"CRA-025996-1",,"",,""
"AP00000002","",,"CRA-024531-1",,"",,""
"BF00007330","P06",57820,"CRA-025288-1",12,"uL",10.14,"mM"
"BF00007315","P05",56738,"CRA-024235-1",,"",,""
"BF00007330","O11",57895,"CRA-025363-1",12,"uL",10.08,"mM"
"BF00007325","P22",57698,"CRA-025196-1",12,"uL",10.11,"mM"
"BF00007320","L18",59285,"CRA-024787-1",12,"uL",9.99,"mM"
"BF00007315","P03",58436,"CRA-024203-1",12,"uL",10.04,"mM"
"BF00007320","O14",59192,"CRA-024727-1",12,"uL",9.92,"mM"
"BF00007335","B10",58644,"CRA-025683-1",12,"uL",10.04,"mM"
"BF00007325","D20",60746,"CRA-025153-1",12,"uL",10.03,"mM"
"BF00007335","A22",62523,"CRA-025861-1",12,"uL",10.16,"mM"
"BF00007320","L17",57274,"CRA-024771-1",12,"uL",10.05,"mM"
"AP00000003","",,"CRA-024442-1",,"",,""
"BF00007320","C19",57296,"CRA-024793-1",12,"uL",9.99,"mM"
"BF00007325","M17",60462,"CRA-025115-1",12,"uL",10.1,"mM"
"BF00007330","F07",57825,"CRA-025293-1",12,"uL",10.12,"mM"
"BF00007335","M11",62372,"CRA-025710-1",12,"uL",9.96,"mM"
"BF00007325","A24",61126,"CRA-025212-1",12,"uL",10.15,"mM"
"BF00007315","C05",58461,"CRA-024222-1",12,"uL",9.96,"mM"
"BF00007315","D07",56758,"CRA-024255-1",,"",,""
"AP00000001","",,"CRA-025996-1",,"",,""
"BF00007325","E14",60010,"CRA-025062-1",12,"uL",10.08,"mM"
"BF00007335","N15",62432,"CRA-025770-1",12,"uL",9.93,"mM"
"AP00000003","",,"CRA-024316-1",,"",,""
"AP00000002","",,"CRA-024474-1",,"",,""
"BF00007320","M21",57338,"CRA-024835-1",12,"uL",9.92,"mM"
"BF00007330","E24",62221,"CRA-025559-1",12,"uL",10.18,"mM"
"BF00007315","G18",56936,"CRA-024433-1",,"",,""
"AP00000001","",,"CRA-024487-1",,"",,""
"BF00007335","E23",62542,"CRA-025880-1",12,"uL",9.94,"mM"
"AP00000003","",,"CRA-024221-1",,"",,""
"BF00007340","E07",59508,"CRA-025974-1",12,"uL",9.99,"mM"
"BF00007320","O11",57182,"CRA-024679-1",12,"uL",10.02,"mM"
"BF00007330","H22",62192,"CRA-025530-1",12,"uL",9.95,"mM"
"BF00007335","H13",58819,"CRA-025736-1",12,"uL",10.15,"mM"
"AP00000001","",,"CRA-024405-1",,"",,""
"BF00007335","B14",62408,"CRA-025746-1",12,"uL",10.12,"mM"
"BF00007320","E18",59274,"CRA-024780-1",12,"uL",10.09,"mM"
"BF00007445","H20",58388,"CRA-024167-1",12,"uL",8.82,"mM"
"BF00007315","H12",58620,"CRA-024338-1",12,"uL",10.08,"mM"
"AP00000001","",,"CRA-025998-1",,"",,""
"BF00007320","F21",59349,"CRA-024828-1",12,"uL",9.91,"mM"
"BF00007325","H04",57410,"CRA-024907-1",12,"uL",9.89,"mM"
"BF00007330","O20",62167,"CRA-025505-1",12,"uL",9.92,"mM"
"AP00000001","",,"CRA-024330-1",,"",,""
"AP00000003","",,"CRA-024504-1",,"",,""
"AP00000002","",,"CRA-024406-1",,"",,""
"BF00007325","I22",57691,"CRA-025189-1",12,"uL",9.99,"mM"
"BF00007330","J20",62162,"CRA-025500-1",12,"uL",10.05,"mM"
"BF00007320","C23",57360,"CRA-024857-1",12,"uL",9.86,"mM"
"BF00007330","L07",61653,"CRA-025299-1",12,"uL",10.17,"mM"
"BF00007330","J12",57906,"CRA-025374-1",12,"uL",9.87,"mM"
"AP00000001","",,"CRA-024460-1",,"",,""
"AP00000002","",,"CRA-024279-1",,"",,""
"AP00000001","",,"CRA-024365-1",,"",,""
"AP00000003","",,"CRA-024420-1",,"",,""
"BF00007315","A16",56898,"CRA-024395-1",,"",,""
"AP00000001","",,"CRA-024424-1",,"",,""
"BF00007315","K09",58559,"CRA-024294-1",12,"uL",9.99,"mM"
"BF00007335","P18",59068,"CRA-025817-1",12,"uL",10.14,"mM"
"BF00007325","J18",60558,"CRA-025127-1",12,"uL",10.08,"mM"
"BF00007315","E19",58776,"CRA-024447-1",12,"uL",9.97,"mM"
"BF00007325","A07",57451,"CRA-024948-1",12,"uL",9.92,"mM"
"BF00007320","A12",59122,"CRA-024681-1",12,"uL",10.02,"mM"
"BF00007325","C22",60945,"CRA-025183-1",12,"uL",9.87,"mM"
"BF00007335","M21",59184,"CRA-025857-1",12,"uL",9.96,"mM"
"BF00007325","F21",60859,"CRA-025170-1",12,"uL",10.1,"mM"
"BF00007325","B09",57481,"CRA-024979-1",12,"uL",9.95,"mM"
"AP00000003","",,"CRA-024408-1",,"",,""
"AP00000003","",,"CRA-024224-1",,"",,""
"BF00007320","I03",57049,"CRA-024546-1",12,"uL",9.93,"mM"
"BF00007325","C03",57391,"CRA-024888-1",12,"uL",9.99,"mM"
"AP00000002","",,"CRA-024288-1",,"",,""
"BF00007460","B04",56686,"CRA-024183-1",12,"uL",6.53,"mM"
"BF00007335","M11",58730,"CRA-025710-1",12,"uL",9.96,"mM"
"BF00007340","A05",59412,"CRA-025939-1",12,"uL",10.06,"mM"
"AP00000001","",,"CRA-024485-1",,"",,""
"BF00007360","I09",56496,"CRA-023993-1",12,"uL",8.8,"mM"
"BF00007315","A05",56723,"CRA-024220-1",,"",,""
"BF00007325","O11",57526,"CRA-025024-1",12,"uL",9.81,"mM"
"BF00007420","L12",58336,"CRA-024128-1",12,"uL",7.95,"mM"
"BF00007330","P17",57990,"CRA-025458-1",12,"uL",10.13,"mM"
"BF00007320","P07",59024,"CRA-024616-1",12,"uL",9.91,"mM"
"AP00000002","",,"CRA-024270-1",,"",,""
"AP00000002","",,"CRA-024238-1",,"",,""
"BF00007320","M17",57275,"CRA-024772-1",12,"uL",9.84,"mM"
"BF00007325","F15",57579,"CRA-025077-1",12,"uL",10.07,"mM"
"BF00007320","J19",57303,"CRA-024800-1",12,"uL",9.99,"mM"
"AP00000002","",,"CRA-024220-1",,"",,""
"BF00007440","L06",58374,"CRA-024157-1",12,"uL",8.84,"mM"
"BF00007315","O10",56816,"CRA-024313-1",,"",,""
"AP00000003","",,"CRA-024483-1",,"",,""
"BF00007320","F23",57363,"CRA-024860-1",12,"uL",10.12,"mM"
"BF00007330","C07",61605,"CRA-025291-1",12,"uL",10.12,"mM"
"BF00007320","N17",59263,"CRA-024773-1",12,"uL",10.06,"mM"
"BF00007370","B23",56543,"CRA-024040-1",12,"uL",10.12,"mM"
"BF00007325","P20",60814,"CRA-025164-1",12,"uL",9.91,"mM"
"BF00007315","",,"CRA-025998-1",,"",,""
"BF00007335","O08",62326,"CRA-025664-1",12,"uL",9.92,"mM"
"BF00007335","D15",58115,"CRA-023956-1",12,"uL",6.07,"mM"
"BF00007315","J10",56812,"CRA-024309-1",,"",,""
"BF00007315","H20",58803,"CRA-024466-1",12,"uL",10.03,"mM"
"ABC123","",,"CRA-024208-1",,"",,""
"BF00007315","I07",56763,"CRA-024260-1",,"",,""
"BF00007315","J12",56843,"CRA-024340-1",,"",,""
"AP00000002","",,"CRA-024510-1",,"",,""
"AP00000003","",,"CRA-024448-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"BF00007315","B13",58634,"CRA-024348-1",12,"uL",10.13,"mM"
"BF00007320","G15",59205,"CRA-024735-1",12,"uL",10.1,"mM"
"BF00007335","H18",59044,"CRA-025809-1",12,"uL",10.09,"mM"
"BF00007330","G12",57903,"CRA-025371-1",12,"uL",10.08,"mM"
"BF00007315","I12",58622,"CRA-024339-1",12,"uL",10.04,"mM"
"BF00007335","D22",62526,"CRA-025864-1",12,"uL",10.04,"mM"
"BF00007335","H08",62319,"CRA-025657-1",12,"uL",10.07,"mM"
"BF00007315","K13",58646,"CRA-024357-1",12,"uL",10.03,"mM"
"BF00007315","K16",58716,"CRA-024405-1",12,"uL",10.02,"mM"
"BF00007315","E14",56870,"CRA-024367-1",,"",,""
"BF00007320","L08",57131,"CRA-024628-1",12,"uL",9.98,"mM"
"BF00007335","M19",59100,"CRA-025828-1",12,"uL",10.17,"mM"
"AP00000002","",,"CRA-024382-1",,"",,""
"BF00007330","H10",57873,"CRA-025341-1",12,"uL",9.87,"mM"
"BF00007320","D17",59249,"CRA-024764-1",12,"uL",10.16,"mM"
"BF00007325","F17",57611,"CRA-025109-1",12,"uL",9.99,"mM"
"AP00000002","",,"CRA-024535-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"BF00007330","I21",58047,"CRA-025515-1",12,"uL",9.94,"mM"
"BF00007325","J09",59584,"CRA-024987-1",12,"uL",10.03,"mM"
"AP00000003","",,"CRA-024374-1",,"",,""
"BF00007335","G15",62426,"CRA-025764-1",12,"uL",10.09,"mM"
"BF00007335","N15",58925,"CRA-025770-1",12,"uL",9.93,"mM"
"BF00007335","B21",62510,"CRA-025848-1",12,"uL",9.88,"mM"
"BF00007325","D03",57392,"CRA-024889-1",12,"uL",9.94,"mM"
"AP00000001","",,"CRA-024388-1",,"",,""
"AP00000003","",,"CRA-024212-1",,"",,""
"BF00007330","A07",61593,"CRA-025289-1",12,"uL",9.9,"mM"
"AP00000002","",,"CRA-024461-1",,"",,""
"BF00007330","K09",57861,"CRA-025329-1",12,"uL",9.86,"mM"
"AP00000002","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024422-1",,"",,""
"BF00007330","L23",62212,"CRA-025550-1",12,"uL",9.99,"mM"
"AP00000001","",,"CRA-024240-1",,"",,""
"AP00000002","",,"CRA-024404-1",,"",,""
"AP00000002","",,"CRA-024299-1",,"",,""
"BF00007325","P15",60229,"CRA-025087-1",12,"uL",9.93,"mM"
"BF00007440","J05",56657,"CRA-024154-1",12,"uL",9.7,"mM"
"AP00000003","",,"CRA-024202-1",,"",,""
"AP00000002","",,"CRA-024359-1",,"",,""
"BF00007435","J04",58351,"CRA-024139-1",12,"uL",8.72,"mM"
"BF00007335","M03",58257,"CRA-025583-1",12,"uL",10.01,"mM"
"BF00007315","M23",58878,"CRA-024518-1",12,"uL",10.12,"mM"
"AP00000001","",,"CRA-024211-1",,"",,""
"BF00007320","P23",59416,"CRA-024870-1",12,"uL",9.84,"mM"
"BF00007410","N10",58313,"CRA-024112-1",12,"uL",8.79,"mM"
"AP00000003","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024368-1",,"",,""
"BF00007320","H12",57191,"CRA-024688-1",12,"uL",10.11,"mM"
"BF00007330","D14",62061,"CRA-025399-1",12,"uL",10.15,"mM"
"BF00007335","M16",62447,"CRA-025785-1",12,"uL",9.9,"mM"
"BF00007325","F10",57501,"CRA-024999-1",12,"uL",10.14,"mM"
"BF00007325","B03",57390,"CRA-024887-1",12,"uL",9.91,"mM"
"BF00007315","H22",57001,"CRA-024498-1",,"",,""
"BF00007330","G10",61877,"CRA-025340-1",12,"uL",9.99,"mM"
"BF00007450","D05",58392,"CRA-024170-1",12,"uL",8.62,"mM"
"BF00007315","C22",56996,"CRA-024493-1",,"",,""
"BF00007335","F08",58543,"CRA-025655-1",12,"uL",9.97,"mM"
"BF00007330","B06",57808,"CRA-025276-1",12,"uL",9.92,"mM"
"BF00007330","B07",57822,"CRA-025290-1",12,"uL",9.95,"mM"
"BF00007325","P14",58093,"CRA-023938-1",12,"uL",9.02,"mM"
"BF00007330","P11",62003,"CRA-025364-1",12,"uL",10.11,"mM"
"BF00007335","I13",58822,"CRA-025737-1",12,"uL",10.08,"mM"
"BF00007450","N03",58389,"CRA-024168-1",12,"uL",7.31,"mM"
"AP00000003","",,"CRA-024365-1",,"",,""
"AP00000002","",,"CRA-024235-1",,"",,""
"BF00007330","O21",62183,"CRA-025521-1",12,"uL",10.02,"mM"
"BF00007335","B20",62495,"CRA-025833-1",12,"uL",10.03,"mM"
"BF00007330","C21",58041,"CRA-025509-1",12,"uL",10.02,"mM"
"BF00007330","F21",58044,"CRA-025512-1",12,"uL",9.99,"mM"
"BF00007315","H09",58555,"CRA-024291-1",12,"uL",10.04,"mM"
"BF00007315","O17",56928,"CRA-024425-1",12,"uL",9.89,"mM"
"BF00007315","O08",56785,"CRA-024282-1",,"",,""
"BF00007320","B18",57280,"CRA-024777-1",12,"uL",10.13,"mM"
"AP00000001","",,"CRA-024445-1",,"",,""
"AP00000001","",,"CRA-024426-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"BF00007325","K07",59553,"CRA-024957-1",12,"uL",10.02,"mM"
"AP00000002","",,"CRA-024214-1",,"",,""
"BF00007330","H17",62113,"CRA-025451-1",12,"uL",10.11,"mM"
"AP00000003","",,"CRA-024475-1",,"",,""
"BF00007315","D04",58441,"CRA-024207-1",12,"uL",9.99,"mM"
"BF00007335","N05",58391,"CRA-025616-1",12,"uL",9.99,"mM"
"BF00007315","J13",58645,"CRA-024356-1",12,"uL",9.99,"mM"
"AP00000002","",,"CRA-024532-1",,"",,""
"BF00007330","D22",58058,"CRA-025526-1",12,"uL",10.03,"mM"
"BF00007460","N03",58408,"CRA-024182-1",12,"uL",7.82,"mM"
"BF00007340","E08",59548,"CRA-025989-1",12,"uL",9.9,"mM"
"BF00007330","N06",61575,"CRA-025286-1",12,"uL",9.91,"mM"
"AP00000003","",,"CRA-024289-1",,"",,""
"BF00007330","C20",62155,"CRA-025493-1",12,"uL",10.04,"mM"
"BF00007340","P04",62600,"CRA-025938-1",12,"uL",10.12,"mM"
"BF00007335","K24",62564,"CRA-025902-1",12,"uL",10.03,"mM"
"BF00007315","G10",58575,"CRA-024306-1",12,"uL",9.9,"mM"
"BF00007315","J10",56812,"CRA-024309-1",,"",,""
"BF00007315","A16",56898,"CRA-024395-1",12,"uL",9.89,"mM"
"AP00000003","",,"CRA-024200-1",,"",,""
"AP00000001","",,"CRA-024351-1",,"",,""
"BF00007390","K23",58267,"CRA-024076-1",12,"uL",8.17,"mM"
"BF00007325","D23",61051,"CRA-025200-1",12,"uL",10.1,"mM"
"BF00007330","F22",62190,"CRA-025528-1",12,"uL",10,"mM"
"AP00000002","",,"CRA-024248-1",,"",,""
"AP00000001","",,"CRA-024226-1",,"",,""
"BF00007325","A15",60098,"CRA-025072-1",12,"uL",9.9,"mM"
"AP00000001","",,"CRA-024300-1",,"",,""
"AP00000001","",,"CRA-024243-1",,"",,""
"BF00007320","K07",59016,"CRA-024611-1",12,"uL",9.86,"mM"
"BF00007315","O17",56928,"CRA-024425-1",,"",,""
"BF00007325","L03",57400,"CRA-024897-1",12,"uL",10.03,"mM"
"BF00007315","A14",58655,"CRA-024363-1",12,"uL",10.07,"mM"
"BF00007315","",,"CRA-025998-1",,"",,""
"BF00007335","O19",62492,"CRA-025830-1",12,"uL",9.92,"mM"
"BF00007325","I03",59453,"CRA-024894-1",12,"uL",9.99,"mM"
"BF00007330","C13",62045,"CRA-025383-1",12,"uL",9.89,"mM"
"BF00007315","D03",58420,"CRA-024191-1",12,"uL",10.09,"mM"
"BF00007315","C18",58751,"CRA-024429-1",12,"uL",9.94,"mM"
"BF00007320","N16",59240,"CRA-024758-1",12,"uL",9.99,"mM"
"BF00007335","H10",58665,"CRA-025689-1",12,"uL",10.07,"mM"
"BF00007315","M19",56958,"CRA-024455-1",,"",,""
"BF00007330","I03",57738,"CRA-025236-1",12,"uL",10.13,"mM"
"AP00000002","",,"CRA-024254-1",,"",,""
"BF00007325","K24",57724,"CRA-025222-1",12,"uL",10.07,"mM"
"BF00007330","A06",57806,"CRA-025275-1",12,"uL",10.02,"mM"
"BF00007330","C24",62219,"CRA-025557-1",12,"uL",10.07,"mM"
"BF00007315","A03",56691,"CRA-024188-1",12,"uL",9.94,"mM"
"BF00007335","B13",62392,"CRA-025730-1",12,"uL",9.86,"mM"
"AP00000002","",,"CRA-024272-1",,"",,""
"BF00007315","D09",58549,"CRA-024287-1",12,"uL",10.13,"mM"
"AP00000002","",,"CRA-024364-1",,"",,""
"AP00000002","",,"CRA-024503-1",,"",,""
"BF00007330","M06",58101,"CRA-023945-1",12,"uL",8.21,"mM"
"BF00007335","C09",62330,"CRA-025668-1",12,"uL",9.84,"mM"
"BF00007340","B07",62633,"CRA-025971-1",12,"uL",9.99,"mM"
"BF00007330","A11",57881,"CRA-025349-1",12,"uL",9.92,"mM"
"BF00007330","B10",57867,"CRA-025335-1",12,"uL",10.06,"mM"
"BF00007335","L19",62489,"CRA-025827-1",12,"uL",9.89,"mM"
"BF00007325","D09",57483,"CRA-024981-1",12,"uL",10.15,"mM"
"BF00007335","F18",56463,"CRA-023960-1",12,"uL",8.63,"mM"
"BF00007330","L18",62132,"CRA-025470-1",12,"uL",10.1,"mM"
"BF00007315","E11",58594,"CRA-024319-1",12,"uL",9.99,"mM"
"BF00007315","A10",56803,"CRA-024300-1",12,"uL",10.16,"mM"
"BF00007335","I09",62336,"CRA-025674-1",12,"uL",10.09,"mM"
"AP00000001","",,"CRA-024312-1",,"",,""
"AP00000001","",,"CRA-024296-1",,"",,""
"BF00007395","L15",56591,"CRA-024088-1",12,"uL",8.1,"mM"
"AP00000002","",,"CRA-024312-1",,"",,""
"AP00000002","",,"CRA-024449-1",,"",,""
"BF00007330","H23",58078,"CRA-025546-1",12,"uL",10.14,"mM"
"BF00007325","A11",59607,"CRA-025010-1",12,"uL",10.15,"mM"
"AP00000001","",,"CRA-024396-1",,"",,""
"BF00007320","I07",59013,"CRA-024609-1",12,"uL",9.93,"mM"
"BF00007380","L22",56563,"CRA-024060-1",12,"uL",8.45,"mM"
"BF00007325","I09",57488,"CRA-024986-1",12,"uL",10.09,"mM"
"BF00007330","I22",58063,"CRA-025531-1",12,"uL",9.84,"mM"
"BF00007325","F11",59612,"CRA-025015-1",12,"uL",9.83,"mM"
"BF00007325","N21",57680,"CRA-025178-1",12,"uL",10.02,"mM"
"BF00007335","M10",62356,"CRA-025694-1",12,"uL",10.09,"mM"
"BF00007320","K06",58992,"CRA-024595-1",12,"uL",10.14,"mM"
"BF00007330","I16",62098,"CRA-025436-1",12,"uL",10.07,"mM"
"BF00007335","D20",59118,"CRA-025834-1",12,"uL",10.11,"mM"
"AP00000002","",,"CRA-024517-1",,"",,""
"BF00007320","A19",56434,"CRA-023931-1",12,"uL",8.06,"mM"
"BF00007315","",,"CRA-025996-1",,"",,""
"BF00007360","A23",58174,"CRA-024003-1",12,"uL",9.07,"mM"
"BF00007325","C18",57623,"CRA-025121-1",12,"uL",9.9,"mM"
"AP00000003","",,"CRA-024367-1",,"",,""
"BF00007315","H17",58735,"CRA-024418-1",12,"uL",10.04,"mM"
"BF00007315","F19",58777,"CRA-024448-1",12,"uL",9.94,"mM"
"AP00000001","",,"CRA-024429-1",,"",,""
"BF00007315","M15",56894,"CRA-024391-1",,"",,""
"BF00007320","B13",59148,"CRA-024698-1",12,"uL",9.89,"mM"
"BF00007325","O19",60712,"CRA-025148-1",12,"uL",10.1,"mM"
"AP00000003","",,"CRA-024506-1",,"",,""
"BF00007405","K10",58304,"CRA-024105-1",12,"uL",7.98,"mM"
"BF00007320","C07",57106,"CRA-024603-1",12,"uL",9.9,"mM"
"BF00007335","N16",62448,"CRA-025786-1",12,"uL",10.14,"mM"
"BF00007315","F06",56744,"CRA-024241-1",12,"uL",9.91,"mM"
"BF00007320","E19",59298,"CRA-024795-1",12,"uL",9.99,"mM"
"BF00007335","J05",62274,"CRA-025612-1",12,"uL",10.14,"mM"
"BF00007320","E05",57077,"CRA-024574-1",12,"uL",9.94,"mM"
"BF00007320","K14",57226,"CRA-024723-1",12,"uL",10.06,"mM"
"BF00007315","J10",56812,"CRA-024309-1",,"",,""
"BF00007335","L23",59271,"CRA-025887-1",12,"uL",10.05,"mM"
"BF00007360","J22",56505,"CRA-024002-1",12,"uL",8.96,"mM"
"BF00007405","K09",58302,"CRA-024103-1",12,"uL",8.72,"mM"
"BF00007325","B11",59608,"CRA-025011-1",12,"uL",10.04,"mM"
"AP00000001","",,"CRA-024203-1",,"",,""
"AP00000002","",,"CRA-025998-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"BF00007335","E13",62395,"CRA-025733-1",12,"uL",9.99,"mM"
"BF00007325","N19",60704,"CRA-025147-1",12,"uL",10.07,"mM"
"BF00007325","I22",60985,"CRA-025189-1",12,"uL",9.99,"mM"
"AP00000001","",,"CRA-024373-1",,"",,""
"AP00000003","",,"CRA-024485-1",,"",,""
"AP00000002","",,"CRA-024231-1",,"",,""
"BF00007325","A11",57512,"CRA-025010-1",12,"uL",10.15,"mM"
"BF00007325","H05",57426,"CRA-024923-1",12,"uL",10.02,"mM"
"BF00007385","B12",58253,"CRA-024066-1",12,"uL",8.94,"mM"
"BF00007335","N20",62506,"CRA-025844-1",12,"uL",10.1,"mM"
"BF00007325","F24",57719,"CRA-025217-1",12,"uL",10.07,"mM"
"BF00007325","K21",60892,"CRA-025175-1",12,"uL",10.16,"mM"
"BF00007325","P03",59462,"CRA-024900-1",12,"uL",10.13,"mM"
"BF00007325","E03",57393,"CRA-024890-1",12,"uL",10.04,"mM"
"BF00007330","E14",62062,"CRA-025400-1",12,"uL",10.04,"mM"
"BF00007315","E24",57029,"CRA-024526-1",,"",,""
"BF00007315","K04",58450,"CRA-024214-1",12,"uL",9.96,"mM"
"BF00007360","I09",58161,"CRA-023993-1",12,"uL",8.8,"mM"
"BF00007320","K10",57162,"CRA-024659-1",12,"uL",9.96,"mM"
"BF00007340","G04",56470,"CRA-023967-1",12,"uL",8.72,"mM"
"BF00007320","E14",57220,"CRA-024717-1",12,"uL",9.93,"mM"
"BF00007320","J17",59256,"CRA-024769-1",12,"uL",9.97,"mM"
"BF00007335","C16",58940,"CRA-025775-1",12,"uL",10.04,"mM"
"BF00007340","A04",62586,"CRA-025924-1",12,"uL",9.93,"mM"
"BF00007320","I20",59329,"CRA-024815-1",12,"uL",10.11,"mM"
"BF00007315","",,"CRA-025996-1",,"",,""
"BF00007455","N08",58402,"CRA-024178-1",12,"uL",9.08,"mM"
"BF00007335","H16",58957,"CRA-025780-1",12,"uL",9.93,"mM"
"BF00007320","D03",58913,"CRA-024541-1",12,"uL",9.88,"mM"
"BF00007315","M20",56974,"CRA-024471-1",,"",,""
"BF00007330","E14",57932,"CRA-025400-1",12,"uL",10.04,"mM"
"BF00007330","E08",57839,"CRA-025307-1",12,"uL",9.92,"mM"
"BF00007320","M07",57116,"CRA-024613-1",12,"uL",10.02,"mM"
"BF00007330","D04",61339,"CRA-025246-1",12,"uL",10.05,"mM"
"BF00007315","E14",56870,"CRA-024367-1",12,"uL",10.03,"mM"
"BF00007315","L17",58740,"CRA-024422-1",12,"uL",9.94,"mM"
"BF00007335","P12",62390,"CRA-025728-1",12,"uL",9.92,"mM"
"BF00007320","B24",57375,"CRA-024872-1",12,"uL",10.11,"mM"
"BF00007335","I17",62459,"CRA-025797-1",12,"uL",9.95,"mM"
"BF00007320","C03",57043,"CRA-024540-1",12,"uL",9.93,"mM"
"BF00007325","M11",57524,"CRA-025022-1",12,"uL",10.06,"mM"
"AP00000001","",,"CRA-024190-1",,"",,""
"BF00007320","D06",58982,"CRA-024588-1",12,"uL",10.13,"mM"
"BF00007315","E15",56886,"CRA-024383-1",,"",,""
"BF00007330","L04",61386,"CRA-025254-1",12,"uL",9.86,"mM"
"BF00007325","N22",61019,"CRA-025194-1",12,"uL",9.96,"mM"
"BF00007330","K20",58033,"CRA-025501-1",12,"uL",10.04,"mM"
"BF00007320","K18",57289,"CRA-024786-1",12,"uL",10,"mM"
"BF00007315","I24",58897,"CRA-024530-1",12,"uL",10.01,"mM"
"BF00007315","",,"CRA-025996-1",,"",,""
"BF00007330","D07",61611,"CRA-025292-1",12,"uL",10.16,"mM"
"BF00007315","A21",58816,"CRA-024475-1",12,"uL",10.04,"mM"
"BF00007325","G22",57689,"CRA-025187-1",12,"uL",9.96,"mM"
"BF00007315","G15",58686,"CRA-024385-1",12,"uL",9.88,"mM"
"BF00007330","K15",57954,"CRA-025422-1",12,"uL",10.07,"mM"
"BF00007365","E17",58199,"CRA-024023-1",12,"uL",8.85,"mM"
"BF00007315","K24",57035,"CRA-024532-1",,"",,""
"BF00007325","I21",57675,"CRA-025173-1",12,"uL",10.1,"mM"
"BF00007410","E20",58319,"CRA-024116-1",12,"uL",9.26,"mM"
"AP00000001","",,"CRA-024364-1",,"",,""
"BF00007315","D12",58615,"CRA-024334-1",12,"uL",9.92,"mM"
"BF00007320","N04",58951,"CRA-024567-1",12,"uL",9.89,"mM"
"BF00007330","K21",58049,"CRA-025517-1",12,"uL",10.03,"mM"
"BF00007370","C17",56539,"CRA-024036-1",12,"uL",6.5,"mM"
"BF00007340","B08",58131,"CRA-023969-1",12,"uL",9.46,"mM"
"AP00000002","",,"CRA-024459-1",,"",,""
"BF00007325","G18",57627,"CRA-025125-1",12,"uL",10.09,"mM"
"BF00007315","F08",58530,"CRA-024273-1",12,"uL",9.99,"mM"
"BF00007335","G22",58127,"CRA-023966-1",12,"uL",9.2,"mM"
"BF00007325","G18",60543,"CRA-025125-1",12,"uL",10.09,"mM"
"AP00000001","",,"CRA-024469-1",,"",,""
"AP00000002","",,"CRA-024194-1",,"",,""
"BF00007370","B23",58220,"CRA-024040-1",12,"uL",10.12,"mM"
"BF00007315","O08",56785,"CRA-024282-1",,"",,""
"BF00007330","M21",58051,"CRA-025519-1",12,"uL",9.93,"mM"
"AP00000003","",,"CRA-024383-1",,"",,""
"AP00000001","",,"CRA-024205-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"AP00000001","",,"CRA-024517-1",,"",,""
"BF00007325","L08",57476,"CRA-024974-1",12,"uL",10.1,"mM"
"BF00007330","J24",58168,"CRA-025564-1",12,"uL",10.01,"mM"
"BF00007425","J17",56637,"CRA-024134-1",12,"uL",9.12,"mM"
"BF00007375","G08",56547,"CRA-024044-1",12,"uL",8.12,"mM"
"BF00007325","H06",57442,"CRA-024939-1",12,"uL",10.02,"mM"
